1983/11/25,376.1
1983/11/28,394.3
1983/11/29,391.5
1983/11/30,405
1983/12/1,399.3
1983/12/2,400.8
1983/12/5,397.3
1983/12/6,397
1983/12/7,399.8
1983/12/8,401
1983/12/9,388.8
1983/12/12,391.3
1983/12/13,389.2
1983/12/14,389
1983/12/15,388.8
1983/12/16,377.3
1983/12/19,375
1983/12/20,378.1
1983/12/21,378.6
1983/12/22,378.9
1983/12/23,378.9
1983/12/26,378.9
1983/12/27,378.9
1983/12/28,378
1983/12/29,382.4
1983/12/30,382.4
1984/1/2,382.4
1984/1/3,383
1984/1/4,374
1984/1/5,375.3
1984/1/6,375.3
1984/1/9,365.3
1984/1/10,371.3
1984/1/11,367.8
1984/1/12,368.5
1984/1/13,373.3
1984/1/16,369.1
1984/1/17,367.8
1984/1/18,368.8
1984/1/19,374.8
1984/1/20,371.3
1984/1/23,371.4
1984/1/24,365.1
1984/1/25,366.5
1984/1/26,367
1984/1/27,370
1984/1/30,369.9
1984/1/31,373.8
1984/2/1,378.2
1984/2/2,383.3
1984/2/3,383.1
1984/2/6,380.8
1984/2/7,379.8
1984/2/8,386.3
1984/2/9,383
1984/2/10,377.7
1984/2/13,376.9
1984/2/14,376
1984/2/15,383
1984/2/16,383.9
